#daq_ch	domain	det_def	clover	Time_Offset	theta	phi	threshold	cs_dom	enable	nb_par_cal	cal_pars1	cal_pars2
2101	620	10	CL36G	0	0	0	20	0	1	2	 -0.8644 3.982555
2202	621	2	CL36R	0	0	0	16	0	1	2	 -4.7800 1.379148
2203	622	2	CL36R	0	0	0	19	0	1	2	 -3.0952 1.332537
2204	623	2	CL36R	0	0	0	14	0	1	2	 1.0485 1.372201
2205	624	2	CL36R	0	0	0	15	0	1	2	 1.5102 1.403149
2206	625	2	CL36R	0	0	0	15	0	1	2	 1.8083 1.361856
2207	626	2	CL36R	0	0	0	15	0	1	2	 -1.6893 1.400120
2208	627	2	CL36R	0	0	0	15	0	1	2	 2.5303 1.425521
2209	628	2	CL36R	0	0	0	15	0	1	2	 -3.8420 1.445598
2200	629	1	CL36R	0	0	0	11	0	1	2	 2.0839 1.312138
2201	630	10	CL36R	0	0	0	10	0	1	2	 -14.8244 3.880391
2302	631	2	CL36W	0	0	0	15	0	1	2	 -0.2270 1.367863
2303	632	2	CL36W	0	0	0	15	0	1	2	 -0.8311 1.341378
2304	633	2	CL36W	0	0	0	15	0	1	2	 0.1094 1.265672
2305	634	2	CL36W	0	0	0	15	0	1	2	 -0.0477 1.320050
2306	635	2	CL36W	0	0	0	15	0	1	2	 7.0969 1.340376
2307	636	2	CL36W	0	0	0	15	0	1	2	 -3.5511 1.301063
2308	637	2	CL36W	0	0	0	15	0	1	2	 0.4004 1.337592
2309	638	2	CL36W	0	0	0	15	0	1	2	 0.1382 1.344908
2300	639	1	CL36W	0	0	0	15	0	1	2	 -2.1022 1.330828
2301	640	10	CL36W	0	0	0	10	0	1	2	 1.2786 3.917441
2402	701	2	CL33B	0	0	0	25	0	1	2	 -1.2189 1.217152
2403	702	2	CL33B	0	0	0	10	0	1	2	 -5.0589 1.254055
2404	703	2	CL33B	0	0	0	10	0	1	2	 2.9027 1.240326
2405	704	2	CL33B	0	0	0	22	0	1	2	 3.3818 1.272085
2406	705	2	CL33B	0	0	0	15	0	1	2	 -0.2208 1.268021
2407	706	2	CL33B	0	0	0	15	0	1	2	 4.3298 1.294465
2408	707	2	CL33B	0	0	0	15	0	1	2	 -1.4870 1.450362
2409	708	2	CL33B	0	0	0	18	0	1	2	 1.2176 1.260783
2400	709	1	CL33B	0	0	0	10	0	1	2	 -2.8144 1.229219
2401	710	10	CL33B	0	0	0	10	0	1	2	 3.9717 3.519888
2502	711	2	CL33G	0	0	0	12	0	1	2	 -1.3234 1.287789
2503	712	2	CL33G	0	0	0	14	0	1	2	 0.1532 1.322273
2504	713	2	CL33G	0	0	0	17	0	1	2	 0.3356 1.336529
2505	714	2	CL33G	0	0	0	16	0	1	2	 3.3369 1.257010
2506	715	2	CL33G	0	0	0	20	0	1	2	 -1.4692 1.220680
2507	716	2	CL33G	0	0	0	15	0	1	2	 1.0580 1.312902
2508	717	2	CL33G	0	0	0	14	0	1	2	 4.2987 1.411884
2509	718	2	CL33G	0	0	0	12	0	1	2	 2.6746 1.373733
2500	719	1	CL33G	0	0	0	20	0	1	2	 1.5824 1.357590
2501	720	10	CL33G	0	0	0	20	0	1	2	 -1.1995 4.082914
2602	721	2	CL33R	0	0	0	16	0	1	2	 -1.5801 1.268922
2603	722	2	CL33R	0	0	0	19	0	1	2	 0.5395 1.270852
2604	723	2	CL33R	0	0	0	14	0	1	2	 1.3786 1.295643
2605	724	2	CL33R	0	0	0	15	0	1	2	 -5.5004 1.274882
2606	725	2	CL33R	0	0	0	15	0	1	2	 -5.2986 1.248356
2607	726	2	CL33R	0	0	0	15	0	1	2	 2.7614 1.249899
2608	727	2	CL33R	0	0	0	15	0	1	2	 -0.1516 1.278352
2609	728	2	CL33R	0	0	0	15	0	1	2	 0.6160 1.306238
2600	729	1	CL33R	0	0	0	11	0	1	2	 -3.1422 1.212186
2601	730	10	CL33R	0	0	0	10	0	1	2	 7.5064 3.920600
2702	731	2	CL33W	0	0	0	15	0	1	2	 0.7732 1.289562
2703	732	2	CL33W	0	0	0	15	0	1	2	 -0.0702 1.359730
2704	733	2	CL33W	0	0	0	15	0	1	2	 4.4945 1.296287
2705	734	2	CL33W	0	0	0	15	0	1	2	 1.3501 1.355524
2706	735	2	CL33W	0	0	0	15	0	1	2	 -0.4876 1.277619
2707	736	2	CL33W	0	0	0	15	0	1	2	 -1.9392 1.321628
2708	737	2	CL33W	0	0	0	15	0	1	2	 -1.2975 1.252943
2709	738	2	CL33W	0	0	0	15	0	1	2	 0.9658 1.239398
2700	739	1	CL33W	0	0	0	15	0	1	2	 -0.2349 1.273400
2701	740	10	CL33W	0	0	0	10	0	1	2	 6.7821 3.665882
2800	900	5	BGOF	0	0	0	200	1	1	2	0	1
2801	901	5	BGOF	0	0	0	200	1	1	2	0	1
2802	902	5	BGOF	0	0	0	200	1	1	2	0	1
2803	903	5	BGOF	0	0	0	200	1	1	2	0	1
2804	991	3	LABR1	0	0	0	200	1	1	2	-38.3955	0.801137
2805	992	3	LABR2	0	0	0	200	1	1	2	-63.9021	0.676916
2806	993	3	LABR3	0	0	0	200	1	1	2	-31.5266	1.106522
2807	994	3	LABR4	0	0	0	200	1	1	2	0	1
2900	904	6	BGOS	0	0	0	200	1	1	2	0	1
2901	905	6	BGOS	0	0	0	200	1	1	2	0	1
2902	906	6	BGOS	0	0	0	200	1	1	2	0	1
2903	907	6	BGOS	0	0	0	200	1	1	2	0	1
2904	908	4	CSIB	0	0	0	200	1	1	2	0	1
2905	909	4	CSIB	0	0	0	200	1	1	2	0	1

